"filename", "language", "JSON", "Django HTML", "Markdown", "TypeScript", "JSON with Comments", "XML", "TypeScript JSX", "Rust", "SQL", "CSS", "YAML", "comment", "blank", "total"
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\utils\lichess\api.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 396, 0, 0, 0, 0, 1, 30, 427
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\utils\lichess\explorer.ts", "TypeScript", 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 2, 13, 143
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\utils\misc.ts", "TypeScript", 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 1, 13, 96
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\utils\puzzles.ts", "TypeScript", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\utils\repertoire.ts", "TypeScript", 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 1, 10, 113
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\utils\score.ts", "TypeScript", 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 13, 139
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\utils\session.ts", "TypeScript", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\utils\sound.ts", "TypeScript", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 1, 6, 30
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\utils\tabs.ts", "TypeScript", 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 8, 142
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\utils\tests\chess.test.ts", "TypeScript", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\utils\tests\chessops.test.ts", "TypeScript", 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 6, 55
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\utils\tests\misc.test.ts", "TypeScript", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\utils\tests\score.test.ts", "TypeScript", 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 11, 82
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\utils\tests\store.test.ts", "TypeScript", 0, 0, 0, 458, 0, 0, 0, 0, 0, 0, 0, 0, 48, 506
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\utils\treeReducer.ts", "TypeScript", 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 3, 14, 179
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\vite-env.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 1, 25
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\vite.config.ts", "TypeScript", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 2, 3, 34
"Total", "-", 13469, 11, 85, 6574, 24, 144, 19122, 4358, 60, 556, 5232, 272, 4170, 54077
